Neo Reference ID,Close Approach Date,Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles)
2495829,1995-07-08,805186800000,32.1814058882,115853.0611975708,71986.5868313461,0.2381172941,92.6276245117,35621840.0,22134386.0
3414393,1995-07-15,805791600000,18.5175254845,66663.0917440337,41421.8527561747,0.32111022,124.9118728638,48037404.0,29849060.0
3440397,1995-07-15,805791600000,31.1285563305,112062.8027896715,69631.4676556156,0.4797684445,186.6299285889,71772336.0,44597264.0
2470594,1995-07-15,805791600000,18.5175194475,66663.0700108924,41421.8392520459,0.3211118286,124.9124984741,48037648.0,29849210.0
3414402,1995-07-15,805791600000,26.347867125,94852.3216501195,58937.5439719868,0.3719103572,144.6731262207,55637000.0,34571228.0
2212359,1995-07-22,806396400000,20.2917992454,73050.4772834677,45390.7257320525,0.4068983202,158.2834472656,60871124.0,37823564.0
2348314,1995-07-22,806396400000,15.3422196651,55231.9907943614,34319.0111688631,0.4432989827,172.4433135986,66316588.0,41207216.0
3560054,1995-07-22,806396400000,9.8307494523,35390.6980282703,21990.4034498439,0.3266999354,127.0862808228,48873616.0,30368658.0
3666783,1995-07-22,806396400000,15.4140722175,55490.6599830742,34479.7381433718,0.4815542488,187.3246002197,72039488.0,44763264.0
2307070,1995-08-08,807865200000,14.6993080325,52917.5089169024,32880.8821378386,0.29796017,115.90650177,44574208.0,27697128.0
2314082,1995-08-08,807865200000,21.255850666,76521.0623977573,47547.2123548732,0.305244776,118.7402191162,45663968.0,28374274.0
3008362,1995-08-08,807865200000,19.8486346,71455.0845598909,44399.4107366722,0.4835802625,188.1127166748,72342576.0,44951592.0
3182823,1995-08-08,807865200000,9.509879717,34235.5669813472,21272.6499390487,0.0391035086,15.2112646103,5849801.5,3634898.25
3390647,1995-08-08,807865200000,16.0610662796,57819.838606619,35926.9991608739,0.49007135,190.6377563477,73313632.0,45554980.0
3746629,1995-08-08,807865200000,20.4844542549,73744.0353176641,45821.6757228008,0.4468810567,173.836730957,66852456.0,41540188.0
3662252,1995-08-08,807865200000,19.5349282417,70325.7416701877,43697.6809839008,0.3657815359,142.2890167236,54720140.0,34001520.0
2365449,1995-08-15,808470000000,13.2016603762,47525.9773541872,29530.7940954392,0.4471106486,173.9260406494,66886804.0,41561532.0
3410474,1995-08-15,808470000000,24.3675548124,87723.1973247196,54507.783359907,0.4305940289,167.501083374,64415952.0,40026216.0
3426239,1995-08-15,808470000000,14.2479431871,51292.5954735017,31871.2241151878,0.2004270484,77.9661254883,29983460.0,18630858.0
3623682,1995-08-15,808470000000,15.4970037958,55789.2136648847,34665.2477908279,0.2905427237,113.0211181641,43464572.0,27007634.0
3724948,1995-08-15,808470000000,19.8851596295,71586.5746661539,44481.1135751999,0.2243627035,87.27709198,33564184.0,20855816.0
2099799,1995-08-22,809074800000,3.6316313291,13073.8727848083,8123.5961200938,0.2472571042,96.183013916,36989136.0,22983984.0
2267759,1995-08-22,809074800000,10.6702066978,38412.7441120026,23868.1853622607,0.4722746294,183.7148284912,70651280.0,43900668.0
3645649,1995-08-22,809074800000,19.6482727113,70733.781760617,43951.2212278678,0.471608977,183.4558868408,70551696.0,43838792.0
3761271,1995-08-22,809074800000,15.8283192329,56981.9492382622,35406.3672919635,0.334093393,129.9623260498,49979660.0,31055922.0
3150188,1995-09-08,810543600000,12.8466218044,46247.8384959228,28736.6083143138,0.4207401538,163.6679229736,62941832.0,39110240.0
3508168,1995-09-08,810543600000,20.9869210498,75552.9157793455,46945.6436963383,0.4807633153,187.0169372559,71921168.0,44689744.0
3682429,1995-09-08,810543600000,13.640816033,49106.9377187212,30513.1413841687,0.1758123327,68.3909988403,26301152.0,16342778.0
3691712,1995-09-08,810543600000,1.4444125634,5199.8852281028,3231.0064629842,0.1119722051,43.5571861267,16750804.0,10408467.0
2477519,1995-09-08,810543600000,20.9868479851,75552.6527462239,46945.4802577856,0.4807602648,187.0157470703,71920712.0,44689460.0
3766334,1995-09-08,810543600000,12.1994444643,43918.0000713562,27288.9373221157,0.3438678419,133.7645874023,51441896.0,31964512.0
3625128,1995-09-08,810543600000,21.8235957809,78564.9448113509,48817.2014023641,0.4392163425,170.8551635742,65705832.0,40827712.0
2347634,1995-09-15,811148400000,15.5196895769,55870.8824768148,34715.993614552,0.427378053,166.2500610352,63934848.0,39727272.0
3666733,1995-09-15,811148400000,5.7721969184,20779.9089062441,12911.8272867715,0.4039159222,157.1232910156,60424960.0,37546328.0
3771633,1995-09-15,811148400000,5.985693748,21548.4974929048,13389.3983449663,0.2007966444,78.1098937988,30038752.0,18665214.0
3160737,1995-09-22,811753200000,33.0137345686,118849.4444470831,73848.4228565778,0.4287923704,166.8002319336,64146424.0,39858740.0
3684352,1995-09-22,811753200000,12.2330316667,44038.9140002654,27364.0685353316,0.2524465764,98.201713562,37765468.0,23466374.0
3781651,1995-09-22,811753200000,20.0603526459,72217.2695251892,44873.0028335822,0.3267124603,127.0911483765,48875488.0,30369820.0
2162694,1995-10-08,813135600000,24.4364336236,87971.1610448466,54661.8583725604,0.4367768964,169.9062194824,65340896.0,40600952.0
3429684,1995-10-08,813135600000,8.178060535,29441.0179258586,18293.5036106537,0.1240226634,48.2448158264,18553526.0,11528627.0
3581238,1995-10-08,813135600000,13.9990858768,50396.7091564228,31314.5551977784,0.2735199581,106.399269104,40918004.0,25425270.0
3601472,1995-10-08,813135600000,15.4776155215,55719.4158773802,34621.878160031,0.2088703977,81.2505874634,31246566.0,19415716.0
3666677,1995-10-08,813135600000,10.3538812075,37273.9723469384,23160.5968730185,0.1029365356,40.0423126221,15399087.0,9568549.0
3730802,1995-10-08,813135600000,7.0350792638,25326.2853496968,15736.7688052047,0.1168503547,45.454788208,17480564.0,10861919.0
3092146,1995-10-15,813740400000,4.5430541949,16354.9951017875,10162.3579286635,0.4222252793,164.2456359863,63164000.0,39248292.0
3471585,1995-10-15,813740400000,23.6998713743,85319.5369474375,53014.2422771453,0.466018362,181.2811431885,69715352.0,43319112.0
3610358,1995-10-15,813740400000,34.718736792,124987.452451079,77662.3423299496,0.3798567255,147.7642669678,56825760.0,35309888.0
3666785,1995-10-15,813740400000,12.9802265886,46728.8157191285,29035.468856144,0.1732524845,67.3952102661,25918202.0,16104824.0
2355046,1995-10-22,814345200000,7.5419072602,27150.8661367606,16870.4923503666,0.4797389449,186.6184539795,71767928.0,44594520.0
2444193,1995-10-22,814345200000,18.153807376,65353.7065536472,40608.2517194037,0.2483933654,96.6250228882,37159120.0,23089606.0
3072196,1995-10-22,814345200000,11.2868147134,40632.5329684142,25247.4758325127,0.2623579908,102.0572509766,39248196.0,24387698.0
3514891,1995-10-22,814345200000,23.7222056845,85399.9404643321,53064.2018957401,0.3503765468,136.2964782715,52415584.0,32569534.0
3765702,1995-10-22,814345200000,11.6461113709,41926.0009352609,26051.1865255792,0.3006845828,116.9663009644,44981772.0,27950378.0
2003362,1995-11-08,815817600000,11.6471067312,41929.5842323715,26053.4130470533,0.4686737132,182.3140716553,70112592.0,43565944.0
3358223,1995-11-08,815817600000,10.3532420903,37271.6715252229,23159.1672318809,0.209470423,81.4839935303,31336330.0,19471492.0
3634389,1995-11-08,815817600000,23.3841231755,84182.8434317334,52307.9451312346,0.4636560973,180.3622283936,69361968.0,43099528.0
2221980,1995-11-15,816422400000,12.1380316514,43696.9139451541,27151.5630010876,0.3543838139,137.8553009033,53015068.0,32942034.0
3431599,1995-11-15,816422400000,21.5761473965,77674.1306273892,48263.6841112241,0.2447450702,95.2058334351,36613344.0,22750476.0
3736387,1995-11-15,816422400000,16.5015793479,59405.6856522805,36912.3828432184,0.1877581409,73.0379180908,28088220.0,17453210.0
2152978,1995-11-22,817027200000,13.121608316,47237.7899377145,29351.7256421315,0.3612256356,140.5167694092,54038588.0,33578020.0
3373683,1995-11-22,817027200000,7.9524044024,28628.6558485825,17788.7334076928,0.2697244303,104.9228057861,40350200.0,25072452.0
3565394,1995-11-22,817027200000,19.1262861676,68854.6302035087,42783.5895283968,0.4687864811,182.3579406738,70129456.0,43576424.0
3749346,1995-11-22,817027200000,6.7724555122,24380.8398438743,15149.3057352118,0.1749936632,68.0725326538,26178680.0,16266677.0
2489486,1995-11-22,817027200000,7.9524044759,28628.6561132644,17788.7335721559,0.2697244303,104.9228057861,40350200.0,25072452.0
3695735,1995-11-22,817027200000,8.9768962821,32316.8266154128,20080.419293338,0.4045990377,157.3890228271,60527156.0,37609832.0
3092345,1995-12-08,818409600000,19.3001496201,69480.5386324741,43172.5046852726,0.3971477055,154.4904632568,59412452.0,36917188.0
3529600,1995-12-08,818409600000,11.1525255908,40149.0921267684,24947.0844939912,0.3926966529,152.7590026855,58746584.0,36503436.0
3573154,1995-12-08,818409600000,7.7752843227,27991.0235617887,17392.5335014903,0.3788236105,147.3623809814,56671204.0,35213856.0
3710226,1995-12-08,818409600000,8.4548375526,30437.4151891801,18912.6261212991,0.1687031221,65.6255187988,25237628.0,15681935.0
3739251,1995-12-08,818409600000,4.5544349416,16395.96578993,10187.8155209706,0.4287494697,166.7835388184,64140008.0,39854752.0
2033342,1995-12-15,819014400000,24.0740291824,86666.5050566249,53851.1958781012,0.4406625545,171.4177398682,65922180.0,40962144.0
2397847,1995-12-15,819014400000,16.1934694025,58296.4898491566,36223.1717065496,0.268920858,104.6102142334,40229988.0,24997756.0
3455137,1995-12-15,819014400000,11.3141276378,40730.8594961369,25308.5721130302,0.2967676688,115.4426269531,44395812.0,27586280.0
3102683,1995-12-22,819619200000,12.111926908,43602.9368688947,27093.169300564,0.3739863988,145.4807128906,55947568.0,34764208.0
2207970,1996-01-08,821088000000,2.4294150614,8745.8942211067,5434.3585508871,0.3533010134,137.43409729,52853080.0,32841382.0
2259221,1996-01-08,821088000000,25.5086958994,91831.3052377212,57060.401857294,0.2189537614,85.1730117798,32755016.0,20353024.0
3400310,1996-01-15,821692800000,24.8779835635,89560.7408286608,55649.561433231,0.4778307425,185.876159668,71482464.0,44417144.0
3439813,1996-01-15,821692800000,21.1588162707,76171.7385745898,47330.1561159722,0.4602401315,179.0334014893,68850944.0,42781992.0
3644343,1996-01-15,821692800000,33.9284382785,122142.3778024333,75894.5235850731,0.2612221979,101.6154327393,39078284.0,24282120.0
2476904,1996-01-15,821692800000,21.1587628409,76171.5462270917,47330.0365987171,0.4602387328,179.0328674316,68850736.0,42781864.0
3769883,1996-01-15,821692800000,19.4132648241,69887.7533667287,43425.5320850098,0.4605493242,179.1536865234,68897200.0,42810736.0
2496327,1996-01-15,821692800000,33.9284382992,122142.3778769792,75894.523631393,0.2612221981,101.6154327393,39078284.0,24282120.0
2267223,1996-01-22,822297600000,24.3022599558,87488.1358407929,54361.7252950749,0.3724096571,144.8673553467,55711696.0,34617640.0
3670292,1996-01-22,822297600000,16.1366811697,58092.0522109607,36096.1421085272,0.2885678161,112.2528762817,43169132.0,26824054.0
3732504,1996-01-22,822297600000,7.4807117041,26930.5621348431,16733.6040109529,0.4608234437,179.2603149414,68938208.0,42836216.0
3744790,1996-01-22,822297600000,23.5889568587,84920.2446914345,52766.1375972972,0.2910815542,113.23072052,43545180.0,27057720.0
2443103,1996-02-08,823766400000,11.5254495776,41491.6184793499,25781.2781601272,0.1081985557,42.0892372131,16186273.0,10057684.0
3367904,1996-02-08,823766400000,10.4465992375,37607.7572550414,23367.9978343895,0.0086826492,3.377550602,1298905.875,807102.6875
3548666,1996-02-08,823766400000,6.6318196859,23874.5508693649,14834.7174554673,0.2806580083,109.1759643555,41985840.0,26088792.0
3560922,1996-02-08,823766400000,12.9438284636,46597.7824691234,28954.0498903284,0.2366039814,92.0389480591,35395452.0,21993714.0
3723951,1996-02-08,823766400000,32.3499906347,116459.9662847533,72363.6940506569,0.3711617944,144.381942749,55525012.0,34501644.0
3741556,1996-02-08,823766400000,11.2691646834,40568.9928601687,25207.9944802532,0.1788556381,69.5748443604,26756424.0,16625671.0
2424965,1996-02-15,824371200000,31.3915350379,113009.5261364026,70219.7247262553,0.4209516294,163.7501831055,62973468.0,39129900.0
3008376,1996-02-15,824371200000,3.6966578525,13307.9682689738,8269.053950241,0.2684042145,104.4092407227,40152700.0,24949730.0
3555410,1996-02-15,824371200000,20.0234849164,72084.5456991127,44790.5334095403,0.1800713257,70.047744751,26938286.0,16738675.0
3699893,1996-02-15,824371200000,2.6838539737,9661.8743052747,6003.5129537414,0.1167908068,45.4316253662,17471656.0,10856384.0
3174193,1996-02-22,824976000000,40.1655112308,144595.840431037,89846.2320722741,0.4028079773,156.6923065186,60259216.0,37443340.0
3402642,1996-02-22,824976000000,9.0104881074,32437.7571865354,20155.5608473781,0.1617575396,62.9236831665,24198584.0,15036303.0
3552578,1996-02-22,824976000000,6.368218127,22925.5852570614,14245.0671282002,0.1769183579,68.8212432861,26466610.0,16445589.0
3742127,1996-02-22,824976000000,28.1269700102,101257.0920366646,62917.2192157819,0.3196003639,124.324546814,47811536.0,29708710.0
2483563,1996-02-22,824976000000,40.1655003941,144595.8014189115,89846.2078316565,0.4028076183,156.6921691895,60259164.0,37443308.0
2162422,1996-03-08,826272000000,17.0307142526,61310.5713094792,38096.004711715,0.034714581,13.5039710999,5193227.0,3226921.75
3147579,1996-03-08,826272000000,13.3716370265,48137.8932954637,29911.0148646174,0.3287568323,127.8864135742,49181324.0,30559858.0
3297366,1996-03-08,826272000000,16.789704277,60442.9353971284,37556.8894971768,0.4248796381,165.2781829834,63561092.0,39495032.0
2481127,1996-03-08,826272000000,16.7897024471,60442.9288094354,37556.8854038406,0.4248794557,165.2781066895,63561064.0,39495012.0
3613391,1996-03-22,827481600000,8.9744514162,32308.0250982348,20074.9503728448,0.1950647838,75.8802032471,29181276.0,18132404.0
2204131,1996-04-08,828946800000,23.4066305157,84263.8698563602,52358.29180047,0.1295263778,50.385761261,19376870.0,12040229.0
3514891,1996-04-08,828946800000,19.5313460413,70312.8457486818,43689.6679597851,0.3402443566,132.3550567627,50899832.0,31627688.0
3714553,1996-04-08,828946800000,11.666506366,41999.4229176943,26096.808090164,0.3670842868,142.795791626,54915028.0,34122616.0
3716433,1996-04-08,828946800000,9.7723349524,35180.4058285762,21859.7360549839,0.3605267486,140.2449035645,53934032.0,33513054.0
3728860,1996-04-08,828946800000,21.9660440228,79077.7584819698,49135.8438745329,0.4181566329,162.6629333496,62555340.0,38870088.0
2041429,1996-04-15,829551600000,17.8223939758,64160.618312804,39866.9130844198,0.0627067833,24.3929386139,9380801.0,5828959.5
2277810,1996-04-15,829551600000,9.1088576814,32791.8876529727,20375.6037474818,0.3006797895,116.9644470215,44981060.0,27949934.0
2401954,1996-04-15,829551600000,11.7742479359,42387.2925691633,26337.8152077671,0.3772896052,146.7656555176,56441720.0,35071260.0
3092296,1996-04-15,829551600000,11.1923435207,40292.43667439,25036.1532213731,0.2145085599,83.4438323975,32090024.0,19939816.0
3749034,1996-04-15,829551600000,6.2961191309,22666.0288712226,14083.7888838994,0.050503424,19.6458320618,7555205.0,4694586.5
2280491,1996-04-22,830156400000,17.8058811314,64101.1720729795,39829.9755027911,0.0637604543,24.802816391,9538428.0,5926904.5
3714452,1996-04-22,830156400000,23.7677487531,85563.8955112723,53166.0771858792,0.1788118225,69.557800293,26749868.0,16621597.0
2318050,1996-05-08,831538800000,4.9529707885,17830.6948386208,11079.3003568086,0.4641912294,180.5703887939,69442016.0,43149272.0
3346460,1996-05-08,831538800000,14.4385209613,51978.6754608211,32297.5275384197,0.3735146393,145.2971954346,55876996.0,34720356.0
3429818,1996-05-08,831538800000,8.7806970469,31610.5093688684,19641.5412242283,0.2434554784,94.7041854858,36420424.0,22630602.0
2136818,1996-05-15,832143600000,14.8303269039,53389.1768542132,33173.9582514415,0.1932271295,75.1653518677,28906368.0,17961584.0
2390522,1996-05-15,832143600000,12.4277497463,44739.8990865007,27799.6334073871,0.1398163342,54.3885536194,20916226.0,12996740.0
3120863,1996-05-15,832143600000,18.0081022198,64829.167991384,40282.3238555353,0.3524096129,137.0873413086,52719728.0,32758520.0
3741442,1996-05-15,832143600000,10.8973521068,39230.4675846366,24376.2869277982,0.1492280411,58.0497055054,22324196.0,13871613.0
2433953,1996-05-22,832748400000,11.9123056662,42884.3003981796,26646.6365446355,0.1760416963,68.48021698,26335462.0,16364098.0
2461353,1996-06-08,834217200000,16.1739957352,58226.3846467942,36179.611060115,0.2051579936,79.8064575195,30691200.0,19070628.0
3367126,1996-06-08,834217200000,13.8149566122,49733.8438037659,30902.6764457344,0.2209074601,85.9330062866,33047286.0,20534632.0
3461189,1996-06-08,834217200000,21.9450477723,79002.1719804298,49088.8773619509,0.1914135479,74.4598693848,28635060.0,17793002.0
3551168,1996-06-08,834217200000,1.6960367341,6105.7322427635,3793.8645705105,0.0860046316,33.4557991028,12866110.0,7994630.0
3712623,1996-06-08,834217200000,28.3012691476,101884.5689313175,63307.1089562401,0.4366222999,169.8460693359,65317764.0,40586576.0
2489453,1996-06-08,834217200000,13.8149565504,49733.8435815458,30902.6763076555,0.2209074602,85.9330062866,33047286.0,20534632.0
3102762,1996-06-15,834822000000,11.006040187,39621.7446733638,24619.4112944021,0.3384541029,131.6586456299,50632012.0,31461274.0
3768613,1996-06-15,834822000000,15.7693755741,56769.7520667784,35274.5162217157,0.4862016668,189.1324462891,72734736.0,45195268.0
2052381,1996-06-22,835426800000,6.5121485678,23443.7348441792,14567.0251313735,0.4749215792,184.7444915771,71047256.0,44146720.0
3283835,1996-06-22,835426800000,10.203131584,36731.2737025058,22823.3850403154,0.0856248018,33.3080482483,12809288.0,7959322.5
3550466,1996-06-22,835426800000,4.8001764695,17280.6352901209,10737.5147445754,0.0598653879,23.2876358032,8955735.0,5564835.5
3776033,1996-06-22,835426800000,13.8133903007,49728.2050825477,30899.1727636531,0.2797183974,108.8104553223,41845276.0,26001450.0
2469737,1996-06-22,835426800000,10.2031301159,36731.2684172407,22823.3817562572,0.0856248101,33.3080482483,12809289.0,7959323.0
3610527,1996-07-08,836809200000,11.2868770521,40632.7573874797,25247.6152777926,0.2266303565,88.1592102051,33903420.0,21066608.0
3739152,1996-07-08,836809200000,28.9560083916,104241.630209657,64771.6951711061,0.3483839003,135.5213317871,52117492.0,32384308.0
3742058,1996-07-08,836809200000,8.6515906673,31145.7264024448,19352.7431637858,0.1843310983,71.7047958374,27575540.0,17134646.0
2053409,1996-07-15,837414000000,14.2836825359,51421.2571290938,31951.1694644639,0.1925656623,74.9080429077,28807414.0,17900096.0
2215442,1996-07-15,837414000000,18.8508512966,67863.0646679004,42167.4692654518,0.2207406539,85.8681182861,33022334.0,20519126.0
3312033,1996-07-15,837414000000,16.336175244,58810.2308783032,36542.3904032434,0.2516498583,97.8917922974,37646284.0,23392316.0
3672904,1996-07-15,837414000000,7.9895870277,28762.5132996543,17871.9072222213,0.3377261183,131.3754577637,50523108.0,31393604.0
3735995,1996-07-15,837414000000,8.15649753,29363.391107865,18245.2693247731,0.4856850031,188.9314575195,72657440.0,45147240.0
2469929,1996-07-15,837414000000,16.3361889767,58810.2803162402,36542.4211220549,0.2516497905,97.8917694092,37646276.0,23392310.0
3031184,1996-07-22,838018800000,38.4037681466,138253.5653279361,85905.3889672389,0.4967567791,193.2383880615,74313760.0,46176428.0
3605335,1996-08-08,839487600000,10.8765221254,39155.4796512776,24329.6923422064,0.2238791766,87.0889968872,33491848.0,20810870.0
3661368,1996-08-08,839487600000,25.7743942622,92787.8193437893,57654.742525034,0.0464881356,18.0838851929,6954526.0,4321342.0
3726020,1996-08-08,839487600000,10.4128273849,37486.1785857314,23292.4535773396,0.0903479972,35.1453704834,13515868.0,8398371.0
3748472,1996-08-08,839487600000,9.9946838994,35980.8620379442,22357.1084146326,0.1861240689,72.4022674561,27843766.0,17301314.0
2373503,1996-08-15,840092400000,6.7621494389,24343.7379798999,15126.2520797883,0.4619226369,179.6879119873,69102648.0,42938392.0
3685273,1996-08-15,840092400000,20.4561357453,73642.0886831574,45758.3300487097,0.3549830774,138.0884246826,53104716.0,32997740.0
3283679,1996-08-22,840697200000,22.4538896731,80834.0028232425,50227.1058098086,0.3466883774,134.8617858887,51863844.0,32226700.0
3508112,1996-08-22,840697200000,4.4207393166,15914.6615396609,9888.7517772409,0.2575128421,100.172492981,38523372.0,23937314.0
3773593,1996-08-22,840697200000,7.9288906135,28544.0062084398,17736.1354132386,0.1424525189,55.4140319824,21310594.0,13241789.0
3384030,1996-09-08,842166000000,6.2897608009,22643.1388832607,14069.5659355461,0.1588022531,61.7740783691,23756480.0,14761592.0
3432642,1996-09-08,842166000000,18.8943269533,68019.5770317871,42264.7199617791,0.3165529929,123.1391143799,47355656.0,29425440.0
3461173,1996-09-08,842166000000,7.2652460916,26154.8859297365,16251.6289822855,0.1873533876,72.8804702759,28027668.0,17415586.0
3645649,1996-09-08,842166000000,8.1157311376,29216.6320954004,18154.0789817225,0.0822995631,32.0145301819,12311839.0,7650222.0
3684006,1996-09-08,842166000000,24.5237445454,88285.4803632913,54857.1641735129,0.4754645954,184.9557189941,71128488.0,44197196.0
2481984,1996-09-08,842166000000,7.2652503417,26154.9012301854,16251.6384893894,0.1873533104,72.8804397583,28027656.0,17415578.0
2429736,1996-09-15,842770800000,14.2353837522,51247.381507862,31843.1299152602,0.4001033161,155.6401977539,59854608.0,37191928.0
3607400,1996-09-15,842770800000,10.6572030026,38365.9308092326,23839.0973964368,0.3673288542,142.8909301758,54951616.0,34145352.0
3690061,1996-09-15,842770800000,11.4155053785,41095.8193624672,25535.3439810841,0.2157246939,83.9169082642,32271954.0,20052864.0
3635077,1996-09-22,843375600000,5.493440713,19776.3865668791,12288.2775309588,0.0638204426,24.8261528015,9547403.0,5932481.0
3685269,1996-09-22,843375600000,0.8739483443,3146.2140394318,1954.9350513347,0.4918220843,191.3188018799,73575536.0,45717720.0
3666628,1996-10-08,844758000000,24.7830838826,89219.1019775047,55437.2803370779,0.3870334914,150.5560302734,57899388.0,35977012.0
3710020,1996-10-08,844758000000,13.7425234948,49473.0845812321,30740.6508054884,0.3625540733,141.0335388184,54237316.0,33701508.0
3719227,1996-10-08,844758000000,8.1019731991,29167.103516679,18123.3038490164,0.1611431102,62.6846694946,24106666.0,14979188.0
3729840,1996-10-08,844758000000,3.7966557833,13667.960819822,8492.7393216278,0.3903024285,151.8276367188,58388412.0,36280876.0
3767934,1996-10-08,844758000000,10.422149823,37519.7393629436,23313.306939158,0.2321366635,90.3011627197,34727152.0,21578452.0
3062448,1996-10-15,845362800000,14.1177980844,50824.0731038119,31580.1025349769,0.2964449725,115.3171005249,44347540.0,27556282.0
3704267,1996-10-15,845362800000,10.6575875694,38367.3152497669,23839.9576339455,0.2484575807,96.6500015259,37168724.0,23095576.0
3752574,1996-10-15,845362800000,8.0744753486,29068.1112548137,18061.7939071925,0.2258126032,87.8411026001,33781084.0,20990592.0
2065679,1996-10-22,845967600000,5.9702516366,21492.9058919391,13354.8558860218,0.1504907471,58.5409011841,22513096.0,13988989.0
3279740,1996-10-22,845967600000,28.4314268852,102353.1367867204,63598.2587995041,0.4154957886,161.6278533936,62157284.0,38622748.0
3458581,1996-10-22,845967600000,24.5299014074,88307.6450666036,54870.9364581905,0.3201337673,124.5320358276,47891332.0,29758294.0
3550075,1996-10-22,845967600000,15.2296111406,54826.6001062504,34067.1171604643,0.0583296523,22.6902351379,8725992.0,5422080.0
3735678,1996-10-22,845967600000,16.7190712641,60188.6565508298,37398.8905107087,0.2533048404,98.5355834961,37893864.0,23546156.0
3346470,1996-10-22,845967600000,4.3868556408,15792.6803067136,9812.9573828021,0.3147869233,122.4521102905,47091452.0,29261272.0
3774566,1996-10-22,845967600000,14.0941119936,50738.8031769125,31527.1191184543,0.1875383683,72.9524230957,28055342.0,17432780.0
2363505,1996-11-08,847440000000,21.6552973305,77959.0703897071,48440.7345985377,0.4130720152,160.6850128174,61794696.0,38397444.0
3393169,1996-11-08,847440000000,25.580738937,92090.6601731651,57221.5549281536,0.3942025636,153.3448028564,58971864.0,36643416.0
3599867,1996-11-08,847440000000,7.1377286599,25695.8231755749,15966.3852392899,0.2448119667,95.2318572998,36623348.0,22756694.0
3761196,1996-11-08,847440000000,12.0993091698,43557.5130113581,27064.9446819742,0.2426800529,94.4025421143,36304420.0,22558520.0
3763275,1996-11-08,847440000000,12.9101146802,46476.4128486746,28878.6355281112,0.1046275661,40.7001228333,15652061.0,9725740.0
2003362,1996-11-15,848044800000,11.2416326086,40469.8773908664,25146.4079821192,0.4450184079,173.1121673584,66573808.0,41367044.0
2451157,1996-11-22,848649600000,4.7788500989,17203.8603561592,10689.8097863035,0.320123032,124.5278625488,47889728.0,29757296.0
3263449,1996-11-22,848649600000,13.2562338952,47722.4420228136,29652.869600231,0.2446318035,95.1617660522,36596396.0,22739946.0
3733300,1996-11-22,848649600000,18.3965306839,66227.510461874,41151.1994867128,0.3207319199,124.7647094727,47980812.0,29813894.0
3551168,1996-12-08,850032000000,3.9000403824,14040.1453764829,8724.0003312929,0.0944676639,36.74792099,14132161.0,8781318.0
3579081,1996-12-08,850032000000,6.2758317729,22592.9943823069,14038.4080927173,0.1423737382,55.3833847046,21298808.0,13234466.0
3655869,1996-12-08,850032000000,9.0215003446,32477.4012406669,20180.1941209022,0.3980618038,154.8460388184,59549200.0,37002156.0
3736504,1996-12-08,850032000000,16.6243618985,59847.7028345579,37187.0351307285,0.3809893062,148.2048492432,56995192.0,35415168.0
3736387,1996-12-08,850032000000,10.8522553181,39068.1191450912,24275.4099210152,0.2897507466,112.7130432129,43346096.0,26934016.0
2155338,1996-12-15,850636800000,19.9917799837,71970.4079414406,44719.6126456135,0.2537883976,98.7236938477,37966208.0,23591106.0
3102683,1996-12-15,850636800000,11.739294092,42261.4587310286,26259.6269542883,0.3254290461,126.5919036865,48683492.0,30250520.0
3363352,1996-12-15,850636800000,15.9410804078,57387.8894679043,35658.6027640987,0.4189530834,162.9727478027,62674492.0,38944124.0
3574100,1996-12-15,850636800000,10.2196279707,36790.6606944718,22860.2858076289,0.0931183459,36.2230377197,13930307.0,8655891.0
3739077,1996-12-15,850636800000,3.0209512068,10875.4243444537,6757.5657544746,0.0749716319,29.1639652252,11215596.0,6969048.5
3363696,1996-12-15,850636800000,7.7170789666,27781.4842797931,17262.3339404081,0.0612079633,23.8098983765,9156581.0,5689636.0
3603128,1996-12-15,850636800000,18.4396968582,66382.9086893458,41247.7579019993,0.4494821351,174.8485565186,67241576.0,41781976.0
2026379,1996-12-22,851241600000,15.9786985802,57523.3148886188,35742.7508539865,0.3059824313,119.0271682739,45774320.0,28442846.0
2376848,1996-12-22,851241600000,23.36561961,84116.2305961289,52266.5545056891,0.4626777229,179.981628418,69215600.0,43008580.0
3597095,1996-12-22,851241600000,9.2534155721,33312.296059381,20698.9652931193,0.4858591319,188.999206543,72683488.0,45163428.0
3745113,1996-12-22,851241600000,16.3514809977,58865.3315917398,36576.6278437674,0.4109745829,159.8691101074,61480924.0,38202476.0
3752441,1996-12-22,851241600000,5.6766019449,20435.7670018046,12697.9908906491,0.1721206907,66.9549484253,25748890.0,15999618.0
2066146,1997-01-08,852710400000,11.5679264612,41644.5352602325,25876.2947010039,0.4316922212,167.9282684326,64580236.0,40128300.0
2399611,1997-01-15,853315200000,7.8605108762,28297.8391542665,17583.1767789386,0.3620010491,140.8184204102,54154588.0,33650100.0
3479127,1997-01-15,853315200000,15.0382869219,54137.832918709,33639.1440155167,0.100401637,39.0562362671,15019872.0,9332916.0
3722211,1997-01-15,853315200000,18.1929161363,65494.4980907642,40695.7341053418,0.2739329345,106.5599136353,40979784.0,25463658.0
2494975,1997-01-15,853315200000,15.0382240417,54137.6065502773,33639.0033589765,0.100399224,39.0552978516,15019511.0,9332691.0
